Name,Type,Business Name,Connector,Database,Schema,Lineage Depth,Description,Owner users,Owner groups,Certification Status,Certification Message,Tags,Propagated Tags,Terms,Announcement Type,Announcement Title,Announcement Message,Last Refresh on Source,Usage,Popularity,Qualified Name,Source Asset GUID,Impacted Asset GUID,Atlan URL,Immediate upstream,Immediate downstream
CUSTOMER_SF_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,data_team,VERIFIED,,,,"Account, CUSTOMER_SF_DIM",,,,"Mar 7, 2026, 3:30:19 PM",2178 queries by 32 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_SF_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,7232beb3-27b5-4f24-be69-250058e94fcc,https://employbridge.atlan.com/assets/7232beb3-27b5-4f24-be69-250058e94fcc/overview?utm_source=impact_analysis_report,"RECORDTYPE (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/RECORDTYPE), USER (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/USER), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), ACCOUNT (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/ACCOUNT), DNBCONNECT__D_B_CONNECT_COMPANY_PROFILE__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/DNBCONNECT__D_B_CONNECT_COMPANY_PROFILE__C)","JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM)"
LOCATION_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:32:16 PM",2803 queries by 16 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/LOCATION_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,acb62022-bdef-4566-b735-30c32694e893,https://employbridge.atlan.com/assets/acb62022-bdef-4566-b735-30c32694e893/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_LOCATIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_LOCATIONBASE), LOCATIONS_CO__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/LOCATIONS_CO__C), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), BILLTO (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/BILLTO), ZIP_MSA_RAW (default/snowflake/1715075875/PROD_EDW/ODS/ZIP_MSA_RAW)",JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
JOB_CODE_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:32:54 PM",365 queries by 6 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/JOB_CODE_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,3fe10638-1259-4758-b373-6ca8f01f0c15,https://employbridge.atlan.com/assets/3fe10638-1259-4758-b373-6ca8f01f0c15/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_JOBCODEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBCODEBASE), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), JOB_CODE__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/JOB_CODE__C)",JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
CUSTOMER_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,CUSTOMER_DIM,,,,"Mar 7, 2026, 3:34:32 PM",7827 queries by 37 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,9da8c64f-6b30-4445-913c-faae4fa8b824,https://employbridge.atlan.com/assets/9da8c64f-6b30-4445-913c-faae4fa8b824/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE), ARCSTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), CUSTDESC (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/CUSTDESC), ARPROCLEVL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARPROCLEVL), NATACCT (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/NATACCT), HS_OBJECTS_COMPANIES (default/snowflake/1715075875/PROD_EDW/STAGE/HS_OBJECTS_COMPANIES)","JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM), VW_WBS_HD_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_WEEKLY), VW_WBS_TDG_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_WEEKLY), VW_WBS_HD_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_MONTHLY), VW_WBS_HD_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_BIWEEKLY), VW_WBS_SS_INTEGRATION_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_WEEKLY), VW_WBS_SS_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_BIWEEKLY), VW_WBS_SS_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_MONTHLY), VW_WBS_TDG_INTEGRATION_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_MONTHLY), VW_WBS_TDG_INTEGRATION_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_BIWEEKLY)"
JOBORDER_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:33:25 PM",193 queries by 12 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,4402d3e5-4f91-422e-a703-e7c91c10bc89,https://employbridge.atlan.com/assets/4402d3e5-4f91-422e-a703-e7c91c10bc89/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), CUSTOMER_SF_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_SF_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE), TR1__JOB__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/TR1__JOB__C)",JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
WC_CODE_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:32:59 PM",3 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/PROD_EDW/ENT/WC_CODE_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,55fc1fb4-92d0-4bd3-bc20-f0d97d9dece0,https://employbridge.atlan.com/assets/55fc1fb4-92d0-4bd3-bc20-f0d97d9dece0/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_WCCODEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_WCCODEBASE), ENTITY (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ENTITY), WC_CODE__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/WC_CODE__C), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM)",JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
TIME_ENTRY_TOOL_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,data_team,VERIFIED,,,,,,,,"Mar 7, 2026, 3:31:56 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/TIME_ENTRY_TOOL_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,0fc47c97-26de-4d22-aaae-b19d5b03a372,https://employbridge.atlan.com/assets/0fc47c97-26de-4d22-aaae-b19d5b03a372/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_CDSTOOLBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_CDSTOOLBASE), CDA_ASSIGNMENTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ASSIGNMENTBASE), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE)",JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
TR1__JOB__C,Table,,snowflake,PROD_DATALAKE,SALESFORCE,4,,,,,,,,,,,,"Mar 7, 2026, 2:15:37 PM",119 queries by 7 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/TR1__JOB__C,2123721c-4718-4a03-a2b1-015e2184a80a,913a4908-2e55-4b9e-b372-737813deafa2,https://employbridge.atlan.com/assets/913a4908-2e55-4b9e-b372-737813deafa2/overview?utm_source=impact_analysis_report,,"JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM)"
ACTIVE_DIRECTORY_JSON,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 2:32:05 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_JSON,2123721c-4718-4a03-a2b1-015e2184a80a,1d294e64-cc79-488f-84fa-111611999b92,https://employbridge.atlan.com/assets/1d294e64-cc79-488f-84fa-111611999b92/overview?utm_source=impact_analysis_report,ACTIVE_DIRECTORY_JSON (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_JSON),"ACTIVE_DIRECTORY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM), ACTIVE_DIRECTORY_JSON (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_JSON)"
UKG_USER_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 2:32:58 PM",156 queries by 11 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/UKG_USER_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,7408da8b-69bb-469c-8f7d-62636248c2f5,https://employbridge.atlan.com/assets/7408da8b-69bb-469c-8f7d-62636248c2f5/overview?utm_source=impact_analysis_report,"DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), EMPLOYMENT_DETAILS (default/snowflake/1715075875/PROD_DATALAKE/UKG/EMPLOYMENT_DETAILS), PERSON_DETAILS (default/snowflake/1715075875/PROD_DATALAKE/UKG/PERSON_DETAILS)",COLLEAGUE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM)
BUSINESSUNITBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,4,,,,,,,,,,,,"Jan 27, 2026, 11:13:17 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/BUSINESSUNITBASE,2123721c-4718-4a03-a2b1-015e2184a80a,e2afea05-922f-42ee-8cbd-24ab5ef584ae,https://employbridge.atlan.com/assets/e2afea05-922f-42ee-8cbd-24ab5ef584ae/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM)
USER,Table,,snowflake,PROD_DATALAKE,SALESFORCE,4,,,,,,,,,,,,"Mar 7, 2026, 1:38:01 PM",278 queries by 5 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/USER,2123721c-4718-4a03-a2b1-015e2184a80a,a0617b34-f3e2-4814-8922-af85bb19b4a4,https://employbridge.atlan.com/assets/a0617b34-f3e2-4814-8922-af85bb19b4a4/overview?utm_source=impact_analysis_report,,"SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), CUSTOMER_SF_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_SF_DIM)"
USERBUSINESSUNIT,Table,,snowflake,PROD_DATALAKE,CRMUTILITY,4,,,,,,,,,,,,"Mar 7, 2026, 12:00:41 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRMUTILITY/USERBUSINESSUNIT,2123721c-4718-4a03-a2b1-015e2184a80a,7a715e7c-076e-472c-a3de-1aa5284673d6,https://employbridge.atlan.com/assets/7a715e7c-076e-472c-a3de-1aa5284673d6/overview?utm_source=impact_analysis_report,,USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM)
BRANCHBUSINESSUNIT,Table,,snowflake,PROD_DATALAKE,CRMUTILITY,4,,,,,,,,,,,,"Mar 7, 2026, 12:00:34 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRMUTILITY/BRANCHBUSINESSUNIT,2123721c-4718-4a03-a2b1-015e2184a80a,de57b5ad-aa41-4ae2-9f89-522da9f6151d,https://employbridge.atlan.com/assets/de57b5ad-aa41-4ae2-9f89-522da9f6151d/overview?utm_source=impact_analysis_report,,USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM)
VW_WBS_BIWEEKLY_ALT_BIWEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,,,,,,,,,"Jan 23, 2024, 2:45:00 PM",1 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,093957b6-7c25-4218-bc81-fe2172b814e1,https://employbridge.atlan.com/assets/093957b6-7c25-4218-bc81-fe2172b814e1/overview?utm_source=impact_analysis_report,"ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), DATE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATE_DIM), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), DIM_ACCT_CAT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_CAT), ACHISTDTL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACHISTDTL), ARCSTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), CUSTDESC (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/CUSTDESC), ACACTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTMXVAL), ACACTIVITY (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTIVITY), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), DIM_CONV_FACTOR (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CONV_FACTOR), CRM_DL_LDG_STRINGMAPBASE (default/snowflake/1715075875/DATALAKE/PUBLIC/CRM_DL_LDG_STRINGMAPBASE), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY), DIM_BRAND (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND), NATACCT (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/NATACCT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_HD_INTEGRATION_WEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,,,,,,,,,"Jan 23, 2024, 2:47:41 PM",,NO USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_WEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,ac5da985-7cef-458b-b3c7-c6d20abc0450,https://employbridge.atlan.com/assets/ac5da985-7cef-458b-b3c7-c6d20abc0450/overview?utm_source=impact_analysis_report,"CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), PAY_CODES (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/PAY_CODES), VW_HD_PAYROLL (default/snowflake/1715075875/PROD_DATALAKE/ACQUISITION/VW_HD_PAYROLL), DIM_ACQ_BRANCH_MAPPING (default/snowflake/1715075875/SANDBOX_FPA/PUBLIC/DIM_ACQ_BRANCH_MAPPING), VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_TDG_INTEGRATION_WEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,VERIFIED,,,,,,,,"Jan 23, 2024, 2:42:24 PM",,NO USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_TDG_INTEGRATION_WEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,0bf6fe6d-4dd3-4386-986b-4e766b0d425b,https://employbridge.atlan.com/assets/0bf6fe6d-4dd3-4386-986b-4e766b0d425b/overview?utm_source=impact_analysis_report,"CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), PAY_CODES (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/PAY_CODES), DIM_ACQ_BRANCH_MAPPING (default/snowflake/1715075875/SANDBOX_FPA/PUBLIC/DIM_ACQ_BRANCH_MAPPING), VW_TDG_PAYROLL (default/snowflake/1715075875/PROD_DATALAKE/ACQUISITION/VW_TDG_PAYROLL), VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_WEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,VERIFIED,,,,,,,,"Jan 23, 2024, 2:43:04 PM",1 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,047c3717-701d-4251-bf46-c5a7c12b2fb6,https://employbridge.atlan.com/assets/047c3717-701d-4251-bf46-c5a7c12b2fb6/overview?utm_source=impact_analysis_report,"ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), DIM_ACCT_CAT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_CAT), ACHISTDTL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACHISTDTL), ARCSTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), CUSTDESC (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/CUSTDESC), ACACTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTMXVAL), ACACTIVITY (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTIVITY), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), DIM_CONV_FACTOR (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CONV_FACTOR), CRM_DL_LDG_STRINGMAPBASE (default/snowflake/1715075875/DATALAKE/PUBLIC/CRM_DL_LDG_STRINGMAPBASE), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY), DIM_BRAND (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND), NATACCT (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/NATACCT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_HD_INTEGRATION_MONTHLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,,,,,,,,,"Jan 23, 2024, 2:40:30 PM",,NO USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_MONTHLY,2123721c-4718-4a03-a2b1-015e2184a80a,48a56b8f-6ad8-4f5b-85b2-51f106c80693,https://employbridge.atlan.com/assets/48a56b8f-6ad8-4f5b-85b2-51f106c80693/overview?utm_source=impact_analysis_report,"DATE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATE_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), PAY_CODES (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/PAY_CODES), VW_HD_PAYROLL (default/snowflake/1715075875/PROD_DATALAKE/ACQUISITION/VW_HD_PAYROLL), DIM_ACQ_BRANCH_MAPPING (default/snowflake/1715075875/SANDBOX_FPA/PUBLIC/DIM_ACQ_BRANCH_MAPPING), VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_HD_INTEGRATION_BIWEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,VERIFIED,,,,,,,,"Jan 23, 2024, 2:35:14 PM",,NO USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_HD_INTEGRATION_BIWEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,788411e9-d66b-4710-9744-ca4b093b922d,https://employbridge.atlan.com/assets/788411e9-d66b-4710-9744-ca4b093b922d/overview?utm_source=impact_analysis_report,"DATE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATE_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), PAY_CODES (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/PAY_CODES), VW_HD_PAYROLL (default/snowflake/1715075875/PROD_DATALAKE/ACQUISITION/VW_HD_PAYROLL), DIM_ACQ_BRANCH_MAPPING (default/snowflake/1715075875/SANDBOX_FPA/PUBLIC/DIM_ACQ_BRANCH_MAPPING), VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
VW_WBS_SS_INTEGRATION_WEEKLY,View,,snowflake,DEV_SANDBOX_MERILYTICS,DATAWAREHOUSE,4,,,,VERIFIED,,,,,,,,"Jul 17, 2024, 10:19:48 AM",,NO USAGE,default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_SS_INTEGRATION_WEEKLY,2123721c-4718-4a03-a2b1-015e2184a80a,a25cd376-92f9-4060-9525-fa74de748bf2,https://employbridge.atlan.com/assets/a25cd376-92f9-4060-9525-fa74de748bf2/overview?utm_source=impact_analysis_report,"CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), DIM_ACQ_BRANCH_MAPPING (default/snowflake/1715075875/SANDBOX_FPA/PUBLIC/DIM_ACQ_BRANCH_MAPPING), VW_SS_PAYROLL (default/snowflake/1715075875/PROD_DATALAKE/ACQUISITION/VW_SS_PAYROLL), VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT (default/snowflake/1715075875/PROD_ENTERPRISE/FINANCE/VW_COMBINED_DIT_TRACKSOURCEDATA_ACCOUNT), CUSTOMER (default/snowflake/1715075875/PROD_ACQUISITION/AVIONTE_HD/CUSTOMER)",VW_WBS_RECAST (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_RECAST)
